athlete_id,event_id,race_id,splitsMissing,maxConsecutiveSplitsMissing
Z4B97754,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,5,5
78C9Z942,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
A913DYYF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
49DAD869,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
C3A7A18B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
2634C6DD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
7529BBY8,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,2,2
664Y82Y7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
82D9Y74C,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
C4ZCAFZ8,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
YAYA891A,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
B2F5ZZ43,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Y68311B1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
6Y1584C1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
729DY4A8,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
3F2DD19B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
279A7Z97,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
5D5Y2Y76,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
D4YZ6D64,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
YZ5DB5AA,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
588575YC,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
BB8B2DA6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
8949C6ZY,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Y9456D4Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
38CD32F7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
B8C65FCB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
DZ45A89C,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
A9YA7YYA,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,1,1
FA179ZZ4,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
5744B6ZY,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
1FAZCZB5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
7A18DZ12,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
YCA13ZDZ,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Y5633C13,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
58C58ZYF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
3B8258F3,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
45D5Y87B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
9119F279,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
F8595698,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
9D6D9AD6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
463Y251Z,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
2C4BYD8Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Y2AZ1B5Z,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
YCB25B33,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
FAB69263,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
39496B52,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
AC3118ZD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
D427DYB2,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
BAA44A2F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
5B585Z59,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
2B584DDY,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Z87Z12Y1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
BZ9YZZFD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
9FBZ6543,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
5429F38Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
