athlete_id,event_id,race_id,splitsMissing,maxConsecutiveSplitsMissing
496b08ff-62c0-5a60-849f-1a99bcfe0f9e,Stage 5,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
496b08ff-62c0-5a60-849f-1a99bcfe0f9e,Stage 6,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
ab490c31-f0d4-55a8-9ec6-0733907f2d1a,Stage 1,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
ab490c31-f0d4-55a8-9ec6-0733907f2d1a,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
ab490c31-f0d4-55a8-9ec6-0733907f2d1a,Stage 3,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
ab490c31-f0d4-55a8-9ec6-0733907f2d1a,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
ab490c31-f0d4-55a8-9ec6-0733907f2d1a,Stage 5,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
ab490c31-f0d4-55a8-9ec6-0733907f2d1a,Stage 6,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
e24769f7-cdfa-54cc-9ab5-1b4cacee8379,Stage 1,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
e24769f7-cdfa-54cc-9ab5-1b4cacee8379,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
e24769f7-cdfa-54cc-9ab5-1b4cacee8379,Stage 3,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
e24769f7-cdfa-54cc-9ab5-1b4cacee8379,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
e24769f7-cdfa-54cc-9ab5-1b4cacee8379,Stage 5,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
e24769f7-cdfa-54cc-9ab5-1b4cacee8379,Stage 6,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
67082f37-438d-516b-a219-a1446af74bc4,Stage 1,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
67082f37-438d-516b-a219-a1446af74bc4,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
67082f37-438d-516b-a219-a1446af74bc4,Stage 3,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
67082f37-438d-516b-a219-a1446af74bc4,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
67082f37-438d-516b-a219-a1446af74bc4,Stage 5,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
67082f37-438d-516b-a219-a1446af74bc4,Stage 6,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
43de146f-2f5a-5450-ac8a-321b23662b90,Stage 1,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
43de146f-2f5a-5450-ac8a-321b23662b90,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
43de146f-2f5a-5450-ac8a-321b23662b90,Stage 3,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
43de146f-2f5a-5450-ac8a-321b23662b90,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
43de146f-2f5a-5450-ac8a-321b23662b90,Stage 5,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
43de146f-2f5a-5450-ac8a-321b23662b90,Stage 6,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
f4245c5a-8811-51c0-b718-8b016f6b8cb5,Stage 1,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
f4245c5a-8811-51c0-b718-8b016f6b8cb5,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
f4245c5a-8811-51c0-b718-8b016f6b8cb5,Stage 3,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
f4245c5a-8811-51c0-b718-8b016f6b8cb5,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,2,1
f4245c5a-8811-51c0-b718-8b016f6b8cb5,Stage 5,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
f4245c5a-8811-51c0-b718-8b016f6b8cb5,Stage 6,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
4223896e-afbc-5a37-8ae5-624bdd24d9ed,Stage 1,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
4223896e-afbc-5a37-8ae5-624bdd24d9ed,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
4223896e-afbc-5a37-8ae5-624bdd24d9ed,Stage 3,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
4223896e-afbc-5a37-8ae5-624bdd24d9ed,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
4223896e-afbc-5a37-8ae5-624bdd24d9ed,Stage 5,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
4223896e-afbc-5a37-8ae5-624bdd24d9ed,Stage 6,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
1bb9d1a9-95b8-5d44-a527-c665106f1ee2,Stage 1,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
1bb9d1a9-95b8-5d44-a527-c665106f1ee2,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
1bb9d1a9-95b8-5d44-a527-c665106f1ee2,Stage 3,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
1bb9d1a9-95b8-5d44-a527-c665106f1ee2,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
1bb9d1a9-95b8-5d44-a527-c665106f1ee2,Stage 5,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
1bb9d1a9-95b8-5d44-a527-c665106f1ee2,Stage 6,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
2e9a0ae4-542a-5766-be7a-a00b2bae2033,Stage 1,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
2e9a0ae4-542a-5766-be7a-a00b2bae2033,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
2e9a0ae4-542a-5766-be7a-a00b2bae2033,Stage 3,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
2e9a0ae4-542a-5766-be7a-a00b2bae2033,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,2,1
2e9a0ae4-542a-5766-be7a-a00b2bae2033,Stage 5,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
2e9a0ae4-542a-5766-be7a-a00b2bae2033,Stage 6,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
e197c1e3-2f7c-59f8-b078-d89d1fab4d9f,Stage 1,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
e197c1e3-2f7c-59f8-b078-d89d1fab4d9f,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
e197c1e3-2f7c-59f8-b078-d89d1fab4d9f,Stage 3,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
e197c1e3-2f7c-59f8-b078-d89d1fab4d9f,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
e197c1e3-2f7c-59f8-b078-d89d1fab4d9f,Stage 5,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
e197c1e3-2f7c-59f8-b078-d89d1fab4d9f,Stage 6,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
0c60c233-8ae5-5fbe-bee1-816ebcf71992,Stage 1,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
0c60c233-8ae5-5fbe-bee1-816ebcf71992,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
0c60c233-8ae5-5fbe-bee1-816ebcf71992,Stage 3,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
0c60c233-8ae5-5fbe-bee1-816ebcf71992,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
0c60c233-8ae5-5fbe-bee1-816ebcf71992,Stage 5,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
0c60c233-8ae5-5fbe-bee1-816ebcf71992,Stage 6,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
59635e37-b511-5bce-9e13-f65986077948,Stage 1,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
59635e37-b511-5bce-9e13-f65986077948,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
59635e37-b511-5bce-9e13-f65986077948,Stage 3,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
59635e37-b511-5bce-9e13-f65986077948,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
59635e37-b511-5bce-9e13-f65986077948,Stage 5,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
59635e37-b511-5bce-9e13-f65986077948,Stage 6,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
aface548-6a92-5197-a8ea-7cd002d50382,Stage 1,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
aface548-6a92-5197-a8ea-7cd002d50382,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
aface548-6a92-5197-a8ea-7cd002d50382,Stage 3,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
aface548-6a92-5197-a8ea-7cd002d50382,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
aface548-6a92-5197-a8ea-7cd002d50382,Stage 5,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
aface548-6a92-5197-a8ea-7cd002d50382,Stage 6,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
628d8260-0f0b-5b1a-b234-fe48c5ff3246,Stage 1,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
628d8260-0f0b-5b1a-b234-fe48c5ff3246,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
628d8260-0f0b-5b1a-b234-fe48c5ff3246,Stage 3,78a14be0-36cc-4ce4-bb5a-b81744a7390e,0,0
628d8260-0f0b-5b1a-b234-fe48c5ff3246,Stage 4,78a14be0-36cc-4ce4-bb5a-b81744a7390e,1,1
