athlete_id,event_id,race_id,splitsMissing,maxConsecutiveSplitsMissing
1FYF4B5B,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
AA881B52,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
BZ13A9Z2,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
D271CB4Y,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
75CYA3AZ,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
8Z6B24B6,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,1,1
4CZC42BA,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
3674C514,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
F2C3C993,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
ZZ4Z3FD2,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
Z4C442A9,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,1,1
C8C43ZCC,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
875F24DZ,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
94Z5455C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
2D25D296,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
FCZCFC3C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
573925B4,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
3Y31YZ77,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
BA515ZY8,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
12YCC722,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
A2BF9AYY,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
5A2AB2C6,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
6Z23ZA53,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
FB8CC999,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
2254C356,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
58Z6AY6B,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
5F5Y49D7,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
A7Y78AAD,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
AF356A94,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
BA32A6FB,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
BDBYB18B,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
11C92C5Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
Z8B5F832,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
29918DDY,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
Z6B7YB3B,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
2391ABCY,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
812AC8A1,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
64CYDB19,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
558YDC3C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
5Z62FC3Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
3333736C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
CD8642CZ,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
7Z9CD89D,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,1,1
2D7D341F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
YC3YD962,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
