athlete_id,event_std,splitsMissing,maxConsecutiveSplitsMissing
YDFZ3D88,maraton,0,0
2DC64ZBZ,maraton,0,0
Y9497Y69,maraton,0,0
85396FD2,maraton,0,0
14DFB888,maraton,0,0
852F2Z64,maraton,0,0
Y5Y4BB7Y,maraton,0,0
69D83387,maraton,0,0
CY397918,maraton,0,0
F586C65B,maraton,0,0
814YCF6B,maraton,0,0
CAY9CDBZ,maraton,0,0
9AYC2736,maraton,0,0
F252FA83,maraton,0,0
YZ4DC8ZC,maraton,0,0
211Z51DY,maraton,6,6
B96389BC,maraton,0,0
68CB8842,maraton,0,0
B772532F,maraton,0,0
278649A3,maraton,0,0
9B9A687Y,maraton,0,0
DYA5ZY4Z,maraton,0,0
Z8C9A33D,maraton,0,0
4BF493Y3,maraton,0,0
542F4Z6Y,maraton,0,0
D94DFD24,maraton,0,0
C62CFY96,maraton,0,0
3Y492ZY6,maraton,0,0
5C15679C,maraton,0,0
Z16D5A27,maraton,0,0
2ABZ5F24,maraton,0,0
BBFZ74Y6,maraton,0,0
L2683223,maraton,0,0
ZY4ZFZ64,maraton,0,0
7F1YB875,maraton,0,0
YB47DFC1,maraton,0,0
8A7BF699,maraton,0,0
D24Y4BD4,maraton,0,0
Y4C95FAF,maraton,0,0
BY8FDBA7,maraton,0,0
3CZ4F9Z1,maraton,0,0
AACZ45DB,maraton,0,0
4YDY68F3,maraton,0,0
29FB888C,maraton,0,0
2DBA7CF1,maraton,0,0
B6A51BAF,maraton,4,4
96DYBB12,maraton,0,0
99F5D74D,maraton,0,0
F6A28891,maraton,0,0
4454YZ1D,maraton,0,0
6C6Z8B54,maraton,0,0
627C8B32,maraton,0,0
Z4CY3DZB,maraton,0,0
ZC7A4321,maraton,0,0
447AAB4F,maraton,0,0
Y74D8A74,maraton,0,0
BAC2Y744,maraton,0,0
L1244344,maraton,0,0
YZF26CF5,maraton,0,0
CDC88Y15,maraton,0,0
3A574FY5,maraton,0,0
Y1Z3Z31Z,maraton,0,0
6ZC74DD1,maraton,0,0
A7638CAY,maraton,0,0
7DDB7D7Z,maraton,0,0
133AY89Z,maraton,0,0
29A58C4Z,maraton,0,0
9F4958F9,maraton,0,0
ZA52DF5F,maraton,0,0
75C41C68,maraton,0,0
7BD1Y61B,maraton,0,0
YA596821,maraton,0,0
7A93DB3B,maraton,0,0
3F2DAY3Z,maraton,0,0
78F4A313,maraton,0,0
144423C7,maraton,0,0
145758B1,maraton,0,0
8Z9F46D3,maraton,0,0
YF9854A9,maraton,1,1
B38245BY,maraton,0,0
Y451CFZB,maraton,0,0
D6B44ZZ7,maraton,0,0
