athlete_id,event_id,race_id,netTime
F413251A,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20747896.0
9C3A86D7,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21348422.0
CD5589B3,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21079301.0
527A7C6A,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21657223.0
B9C44891,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20475488.0
D48B9B97,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,7294993.0
1D52B7BC,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20986599.0
BY5ZYA54,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20986530.0
BYY3Z8AC,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20824666.0
71DCBC99,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20912166.0
37C59Z72,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20717112.0
822A1F47,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20602258.0
62A5D7F1,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21251879.0
Z878Y819,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21585602.0
8525AD96,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20990719.0
A3114D56,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21570305.0
8DCA713Y,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21058346.0
8B58F8BA,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21582364.0
Y37Y784D,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21624075.0
44ZF8145,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20683060.0
AB4Z3DZY,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20792604.0
A2Y912ZY,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20944807.0
FZC62Y86,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20704926.0
L37492D3,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21733352.0
B8B4Z1B1,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20948717.0
B6Y3Y531,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20496730.0
Z3BZ4634,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20721048.0
ZB1F2D58,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21033221.0
293BC5A6,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20786501.0
Y7F8F2CA,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20754689.0
7F1Y58D5,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21606169.0
AAYB2F2Y,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20967576.0
89AZD468,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21035372.0
F1B3C36B,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20510110.0
FDCZ4F59,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21414828.0
Y6711A28,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20394136.0
7ZAF7BY1,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20830241.0
5Z49Y8DY,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20566621.0
553D3833,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21416259.0
D49BFY97,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21019367.0
C72Z7FCB,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20958171.0
4B2F5AF4,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21109867.0
918YB283,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20497045.0
2CYB4F8C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21773118.0
Y7BAFC92,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20366768.0
56Y27538,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21693436.0
7341A462,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21224955.0
ZFF7ZY4F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20815123.0
6554BBAF,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20687517.0
6F818629,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21023900.0
BA68693Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20776660.0
CBBZ9265,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20614559.0
21523B13,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,22266075.0
FB9D4FDY,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20811643.0
19F19C54,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21164630.0
CD4C63Z6,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21571880.0
1FC1DDD7,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21934648.0
679B9A19,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20503021.0
F1A234YC,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21850280.0
19471CYD,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20474396.0
7B6ZYCZC,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20414827.0
1YDDD11F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21499064.0
CA36C3ZY,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21058292.0
129YB3Y7,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20597050.0
df4f66c7-c326-529f-81ee-a23c33b4d5f6,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20963056.0
YC8Z7ZAC,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21973567.0
22Y3A78Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,22003741.0
BZ31YZ7Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21338478.0
6933C912,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20596821.0
BCF3ZC1A,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21274057.0
C47964DF,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20575697.0
FF57Z375,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20655252.0
F4A7736F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,22204477.0
AA3ZAB7Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20690387.0
653F76CC,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20811157.0
C19YF462,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20593723.0
CZ7D145B,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20768528.0
C41D7ZZA,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20612293.0
1BCY744Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21228138.0
6D924BF7,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20830813.0
Y6754FYC,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21118255.0
5FY49F58,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20511483.0
8665A5BC,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21534121.0
Y99Z83D8,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,23356993.0
1129D2F9,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20954397.0
F4D24811,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21827220.0
4Y98A73C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20439414.0
FA7CAD49,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20495667.0
D9AY2737,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21354372.0
12A1D3YZ,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20806989.0
DBBZD29C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21508205.0
ZFB298C6,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20829479.0
Y4Z6A9Y8,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20442445.0
55Z85178,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21758010.0
B2298YC3,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20776916.0
616A3812,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20611912.0
28CB7A72,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20518091.0
A8DC3BZY,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20847925.0
5764AAZ9,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,22716316.0
6D217869,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21146481.0
D8AZCYA7,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20778470.0
L33554D3,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21327279.0
467FBDB3,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,22263257.0
FCY2284D,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21130421.0
22A497C7,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,24001889.0
5A5Z6225,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,22030825.0
633B5C51,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21436334.0
CZF3491D,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21324213.0
CF745AYY,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20629749.0
336Y751A,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20393316.0
71YCY3Z1,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20348714.0
ZB6YYC1D,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21758035.0
4F56A199,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21391142.0
F6631C2A,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20626216.0
6D7262BA,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21856197.0
4B79AY8Y,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,23289358.0
1464D579,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21147341.0
A4A7Z85B,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21372029.0
3B33CY64,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20599764.0
18a824f4-c99e-5979-9dc7-85b646108465,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,7453938.0
67Z7B58C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20943270.0
83D3AC18,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21974247.0
D4D873C2,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,22102966.0
129Y73DZ,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20992538.0
53294DYB,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21278706.0
Y99158ZF,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,24110202.0
1365573F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20999231.0
33DAZ52D,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20852198.0
724F5YA5,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21160491.0
D9982ZDA,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21443758.0
DC45F5ZF,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20820666.0
F52934DB,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20782765.0
DF442D5C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20419465.0
Y6B72186,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21659546.0
3919CZDC,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21062980.0
54C24Z86,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21733941.0
6Z85F55B,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21122525.0
9B8CD7ZB,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20839484.0
AB2YFYFZ,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21454980.0
34379BF1,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21593289.0
f1833636-619b-540e-bdc6-ef3d9e53564f,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20333536.0
9B61D276,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20797428.0
518A5B9F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20962696.0
2248BYDD,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,22350642.0
9BAZY5CZ,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20788508.0
5YC9712F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21709537.0
C7YZ4F28,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21764216.0
a586ea7e-a8c9-5a28-85b4-a8b4fc1971b4,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21880305.0
12B92298,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21772166.0
137D8B72,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20804045.0
3F351BYD,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21293813.0
2F37Z8CB,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20807030.0
6A25292F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20838603.0
4YFY2553,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21360523.0
364ACA5F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21497564.0
B79F45Y9,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21348588.0
233YF5F2,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20393825.0
8YF6F149,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20837906.0
C391D6ZY,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21164966.0
AD3593FZ,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,22132319.0
C848F34A,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,22217298.0
265YB778,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21429850.0
F512C1AF,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20934007.0
F5CAC649,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21455091.0
YA84A526,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,22881982.0
B6259946,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20590330.0
FF9FAF12,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20630072.0
DY4561ZB,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20835706.0
489AFD1Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21813216.0
6Z34A94Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20727098.0
7ZAD1Z6Y,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20688119.0
01eca658-9206-509d-b977-10aa8c33dcb9,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20962496.0
C958F277,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20513411.0
F2C44117,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21436892.0
8DZC456C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20841281.0
7YD8Z344,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20543359.0
FDCCA14F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20820575.0
DCYFCF8B,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20481505.0
CC213258,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20522794.0
3A63DD78,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21046314.0
3Y5DD486,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21627622.0
BA2CBB5Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20815503.0
YA91964F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20963809.0
67FF7YZ6,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20953105.0
4BF88ZZZ,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20883945.0
3A65D115,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21597497.0
FF4564D2,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20362691.0
ZC433469,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21327560.0
6BZ96B22,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20422642.0
BF49F57Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20450352.0
763YBAZC,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20600023.0
C3DB562C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21502695.0
6BBD4896,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20809178.0
877Z6668,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20813597.0
FBC76CBA,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20434890.0
DC4DY796,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21645785.0
BF3A7F75,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20486028.0
CBZ5Z383,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21583485.0
2134376D,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21483348.0
3186F6C5,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20511483.0
9A459Z23,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20462107.0
YF69BZ57,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21533698.0
Y77B893F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20820835.0
64AAA6ZD,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,22803257.0
Z95B6F54,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20465443.0
857BYA4C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20943207.0
Y4Y19CB7,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20814741.0
994976Z6,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20843588.0
13137YZ8,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21299713.0
2244BZ14,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20562399.0
52ZZ3AAD,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20852038.0
54F61D41,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20349853.0
449592ZD,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21108128.0
D83D5CB8,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20945652.0
ZD48A3ZA,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21701091.0
d05fb3af-635c-5f61-8a45-39c2db1ef711,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,7520748.0
223C21Z3,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21577464.0
F5CZ7A19,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,22672114.0
YYD6A6CZ,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21194948.0
8143YYF3,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20808311.0
D9DDD477,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20607311.0
Y81Y3534,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20815180.0
D5ABCA77,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20470564.0
L74539D8,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20544814.0
887B9F33,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,22616703.0
769FAF62,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21520447.0
BC34Z643,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21150449.0
CFFA7ZDD,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20840999.0
BFF8568C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20777062.0
289ZF8B2,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20909910.0
7e85f9c9-5aad-5da3-9bc2-f4673084cebe,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20789991.0
9YC9FYBC,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21222118.0
Z2721F8Y,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20803619.0
F7345ZD6,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,22246339.0
7FZB57CD,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21726765.0
3AC24YAY,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21143849.0
BZ5CF592,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20442144.0
93Y9ZC9C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20372383.0
BA842B35,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20626618.0
C7ZCZ8C6,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20550665.0
YZ4Y3ZBA,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20647207.0
91CFAB7A,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20705053.0
5Z32D977,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21016752.0
YB8ZB8ZY,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21982775.0
ZFD924BD,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21446272.0
67CB19C6,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20817713.0
AY3659A2,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21357098.0
3ZAF1BZD,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,22561722.0
31C963AF,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,22265294.0
1D49799F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,22472810.0
1D8965C2,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21601567.0
3918YC6F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20409572.0
29F219CZ,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20348552.0
25A75B23,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20876099.0
6181685Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20968455.0
C92FYY21,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20986307.0
8B6BZD35,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20544673.0
3CB6F4FD,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21463061.0
F1C63CZC,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20365328.0
6Z7B6533,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21362047.0
Z95F326F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20626830.0
C178899Y,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21934323.0
D8889668,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21789537.0
282C6F8A,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20465002.0
AZ4BY6Z7,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21354155.0
6C481CCD,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20825006.0
15BZYZY1,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21730918.0
A17Z1ZD4,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21194253.0
326CBYYA,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20974796.0
Z7A956Y5,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20457164.0
CDAY8F84,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20863976.0
ZF9AY4C3,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20521011.0
2bf81c65-622b-5621-9766-7150cbac7f27,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,7494968.0
94B2BY93,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20917260.0
ZZ31169A,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21027186.0
3A4DB36Y,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21024808.0
B86C7YZ4,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20831431.0
2BZZ219A,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20643684.0
ABDCB5C3,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21912666.0
ZC766Y78,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,21343685.0
Y63D9A72,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20811183.0
668B7B7D,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20599768.0
88BB6D14,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20838082.0
F8ABA28Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20366869.0
YCDB554Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20426375.0
861D396F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20816518.0
7CD41CZ9,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,20891077.0
4223896e-afbc-5a37-8ae5-624bdd24d9ed,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,21459468.0
15dde7fc-54de-5aa0-8a4e-464aea30342d,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,22542334.0
2f96ded9-1db9-55dd-ad34-45039f6302d0,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,23262349.0
5dfb0ad8-6857-5875-b4db-e67220e006bf,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,19570313.0
3304619f-941a-58cb-8d8f-ed03b6665ae7,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,19569452.0
01f3ab93-17f9-5414-9023-93832a5e40f9,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,19571308.0
23e386ac-b354-5d95-8a18-67cd7cd83148,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,21457755.0
69eeb692-8c4c-5d96-90e1-910d66e7e8b2,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,21457622.0
a5dc12b3-8827-5cca-bbfa-e68325c2c949,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,19574394.0
f060d17b-a047-58b8-96f0-f6961c6c15a9,Stage 2,78a14be0-36cc-4ce4-bb5a-b81744a7390e,18756752.0
